,Название товара в срм,Product-id,offer_article,offer_purchasePrice,product_category
772,SS: Набор ковриков в туалет под мрамор 3 шт (Уточнить цвет),ss-mb-0062-01,ss-mb-0062,3.97,ss
772,SS: Набор ковриков в туалет под мрамор 3 шт (Черный),ss-mb-0062-02,ss-mb-0062,3.97,ss
772,SS: Набор ковриков в туалет под мрамор 3 шт (Белый),ss-mb-0062-03,ss-mb-0062,3.97,ss
773,SS: Элегантная сумка Vintage (Уточнить цвет),ss-il-0059-01,ss-il-0059,3.46,ss
773,SS: Элегантная сумка Vintage (Черная),ss-il-0059-02,ss-il-0059,3.46,ss
773,SS: Элегантная сумка Vintage (Коричневая),ss-il-0059-03,ss-il-0059,3.46,ss
774,"SS: Сумка ""Polo"" (Уточнить цвет)",ss-ss-0121-01,ss-ss-0121,5.28,ss
774,"SS: Часы ""Curren""",ss-ss-0121-04,ss-ss-0121,5.64,ss
774,"SS: Сумка ""Polo"" (Коричневая)",ss-ss-0121-03,ss-ss-0121,,ss
774,"SS: Сумка ""Polo"" (Черная)",ss-ss-0121-02,ss-ss-0121,,ss
775,SS: Постельное белье с 3D рисунком (Уточнить цвет),ss-mb-0063-01,ss-mb-0063,10.88,ss
775,SS: Постельное белье с 3D рисунком (Красное),ss-mb-0063-02,ss-mb-0063,10.88,ss
775,SS: Постельное белье с 3D рисунком (Синее),ss-mb-0063-03,ss-mb-0063,10.88,ss
776,TV: Парфюм Диор,tv-ss-0008-01,tv-ss-0008,3.68,tv
777,Мужские трусы-боксеры Puchen 4шт,0302008005,,,timur
777,Мужские трусы-боксеры Puchen 4шт (2XL),,0302008005-2XL,,timur
777,Мужские трусы-боксеры Puchen 4шт (3XL),,0302008005-3XL,,timur
777,Мужские трусы-боксеры Puchen 4шт (4XL),,0302008005-4XL,,timur
777,Мужские трусы-боксеры Puchen 4шт (5XL),,0302008005-5XL,,timur
777,Мужские трусы-боксеры Puchen 4шт (6XL),,0302008005-6XL,,timur
778,Tom Ford Lost Cherry,tom-ford-lost-cherry,,,timur
778,Carolina Herrera Good Girl,ch-good-girl,,,timur
778,Kilian Good Girl Gone Bad,kilian-good-girl-gone-bad,,,timur
778,Tiziana Terenzi Delox,tiziana-terenzi-delox,,,timur
778,Kilian Angels' Share,kilian-angels-share,,,timur
778,Chanel Coco Mademoiselle,chanel-coco-mademoiselle,,,timur
778,Yves Saint Laurent Black Opium,ysl-black-opium,,,timur
779,Rabanne 1 Million,rabanne-1million,,,timur
779,Chanel Bleu de,chanel-bleude,,,timur
779,Hugo Boss The Scent,hugo-boss-the-scent,,,timur
779,Creed Aventus,creed-aventus,,,timur
779,Dior Sauvage,dior-sauvage,,,timur
780,Кепка-козырек Bellesole (уточните цвет),bellesole_timuzb,,,timur
780,Кепка-козырек Bellesole (Черный),bellesole-1_timuzb,,,timur
780,Кепка-козырек Bellesole (Белый),bellesole-2_timuzb,,,timur
781,Муж кроссовки Fashion (уточните цвет и размер),mugcros_timuzb,,,timur
781,Муж кроссовки Fashion 40,,,,timur
781,Муж кроссовки Fashion 41,,,,timur
781,Муж кроссовки Fashion 42,,,,timur
781,Муж кроссовки Fashion 43,,,,timur
781,Муж кроссовки Fashion 44,,,,timur
781,Муж кроссовки Fashion 45,,,,timur
781,Муж кроссовки Fashion 46,,,,timur
782,Муж сетчатые кроссовки Sport Fashion (уточните цвет и размер),mugcross3_timuzb,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 40),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 41),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 42),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 43),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 44),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 45),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Черный 46),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 40),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 41),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 42),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 43),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 44),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 45),,,,timur
782,Муж сетчатые кроссовки Sport Fashion (Серый 46),,,,timur
783,Мужские сандалии ActiveX classic (уточните размер),mugsandali2_timuzb,,,timur
783,Мужские сандалии ActiveX classic 40,,,,timur
783,Мужские сандалии ActiveX classic 41,,,,timur
783,Мужские сандалии ActiveX classic 42,,,,timur
783,Мужские сандалии ActiveX classic 43,,,,timur
783,Мужские сандалии ActiveX classic 44,,,,timur
783,Мужские сандалии ActiveX classic 45,,,,timur
783,Мужские сандалии ActiveX classic 46,,,,timur
784,Мужские шорты Gola (уточните цвет и размер),mugshort1_timuzb,,,timur
784,Мужские шорты Gola (Серый M),,,,timur
784,Мужские шорты Gola (Серый L),,,,timur
784,Мужские шорты Gola (Серый XL),,,,timur
784,Мужские шорты Gola (Серый 2XL),,,,timur
784,Мужские шорты Gola (Серый 3Xl),,,,timur
784,Мужские шорты Gola (Серый 4Xl),,,,timur
784,Мужские шорты Gola (Серый 5Xl),,,,timur
784,Мужские шорты Gola (Бежевый M),,,,timur
784,Мужские шорты Gola (Бежевый L),,,,timur
784,Мужские шорты Gola (Бежевый XL),,,,timur
784,Мужские шорты Gola (Бежевый 2XL),,,,timur
784,Мужские шорты Gola (Бежевый 3XL),,,,timur
784,Мужские шорты Gola (Бежевый 4XL),,,,timur
784,Мужские шорты Gola (Бежевый 5XL),,,,timur
785,Женская дышащая обувь(уточните цвет и размер),0005-01_timuzb,,,timur
785,Женская дышащая обувь (серые 36-37),,,,timur
785,Женская дышащая обувь (серые 38-39),,,,timur
785,Женская дышащая обувь (серые 40-41),,,,timur
785,Женская дышащая обувь (фиолетовые 36-37),,,,timur
785,Женская дышащая обувь (фиолетовые 38-39),,,,timur
785,Женская дышащая обувь (фиолетовые 40-41),,,,timur
786,Жилетка мужская (уточните размер),jiletka_timuzb,,,timur
786,Жилетка мужская L,,,,timur
786,Жилетка мужская XL,,,,timur
786,Жилетка мужская 2XL,,,,timur
786,Жилетка мужская 3XL,,,,timur
786,Жилетка мужская 4XL,,,,timur
786,Жилетка мужская 5XL,,,,timur
787,"Ортопедические женские сандалии ""Lora"" (уточните цвет и размер)",lora_timuzb,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Золото 36-37)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Золото 38-39)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Золото 40-41)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Золото 42-43)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Черный 36-37)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Черный 38-39)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Черный 40-41)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Черный 42-43)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Леопард 36-37)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Леопард 38-39)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Леопард 40-41)",,,,timur
787,"Ортопедические женские сандалии ""Lora"" (Леопард 42-43)",,,,timur
788,Шлепанцы мужские Flip Flops (уточните цвет и размер),flip_floops_timuzb,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 39),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 40),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 41),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 42),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 43),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 44),,,,timur
788,Шлепанцы мужские Flip Flops (Желтые 45),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 39),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 40),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 41),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 42),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 43),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 44),,,,timur
788,Шлепанцы мужские Flip Flops (Черные 45),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 39),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 40),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 41),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 42),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 43),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 44),,,,timur
788,Шлепанцы мужские Flip Flops (Серые 45),,,,timur
789,Муж рубашка URBAN GENT (уточните цвет и размер),urbangent_timuzb,,,timur
789,Муж рубашка URBAN GENT (бежевый L),,,,timur
789,Муж рубашка URBAN GENT (бежевый XL),,,,timur
789,Муж рубашка URBAN GENT (бежевый 2XL),,,,timur
789,Муж рубашка URBAN GENT (бежевый 3XL),,,,timur
789,Муж рубашка URBAN GENT (бежевый 4XL),,,,timur
789,Муж рубашка URBAN GENT (бежевый 5XL),,,,timur
789,Муж рубашка URBAN GENT (серый L),,,,timur
789,Муж рубашка URBAN GENT (серый XL),,,,timur
789,Муж рубашка URBAN GENT (серый 2XL),,,,timur
789,Муж рубашка URBAN GENT (серый 3XL),,,,timur
789,Муж рубашка URBAN GENT (серый 4XL),,,,timur
789,Муж рубашка URBAN GENT (серый 5XL),,,,timur
789,Муж рубашка URBAN GENT (голубой L),,,,timur
789,Муж рубашка URBAN GENT (голубой XL),,,,timur
789,Муж рубашка URBAN GENT (голубой 2XL),,,,timur
789,Муж рубашка URBAN GENT (голубой 3XL),,,,timur
789,Муж рубашка URBAN GENT (голубой 4XL),,,,timur
789,Муж рубашка URBAN GENT (голубой 5XL),,,,timur
790,SS: Мини Powerbank,ss-mb-0064-01,ss-mb-0064,,ss
791,SS: Эндоскоп с камерой,ss-mb-0065-01,ss-00-0072,2.62,ss
792,SS: Домашние тапочки мягкие Love (Уточнить размер),ss-mb-0066-01,ss-mb-0066,2.08,ss
792,SS: Домашние тапочки мягкие Love (36-37),ss-mb-0066-02,ss-mb-0066,2.08,ss
792,SS: Домашние тапочки мягкие Love (38-39),ss-mb-0066-03,ss-mb-0066,2.08,ss
792,SS: Домашние тапочки мягкие Love (40-41),ss-mb-0066-04,ss-mb-0066,2.08,ss
793,SS: Пижама женская со штанами GG (Уточнить размер),ss-mb-0067-01,ss-mb-0067,3.48,ss
793,SS: Пижама женская со штанами GG (М),ss-mb-0067-02,ss-mb-0067,3.48,ss
793,SS: Пижама женская со штанами GG (L),ss-mb-0067-03,ss-mb-0067,3.48,ss
793,SS: Пижама женская со штанами GG (XL),ss-mb-0067-04,ss-mb-0067,3.48,ss
793,SS: Пижама женская со штанами GG (2XL),ss-mb-0067-05,ss-mb-0067,3.48,ss
794,EDC Игрушка антистресс,1107005001,,,timur
794,EDC Игрушка антистресс (Черный),,1107005001-1,,timur
794,EDC Игрушка антистресс (Хамелеон),,1107005001-2,,timur
794,EDC Игрушка антистресс (Коричневый),,1107005001-3,,timur
795,Легкий мужской пиджак (уточните цвет и размер),0302013001_timuzb,,,timur
795,Легкий мужской пиджак(Черный L),,,,timur
795,Легкий мужской пиджак(Черный XL),,,,timur
795,Легкий мужской пиджак(Черный 2XL),,,,timur
795,Легкий мужской пиджак(Черный 3XL),,,,timur
795,Легкий мужской пиджак (Черный 4XL),,,,timur
795,Легкий мужской пиджак (Синий L),,,,timur
795,Легкий мужской пиджак (Синий XL),,,,timur
795,Легкий мужской пиджак (Синий 2XL),,,,timur
795,Легкий мужской пиджак (Синий 3XL),,,,timur
